id,gender,age,mask,path
002721,1,0,0,./data/images/001012_female_Asian_18_mask1.jpg
002722,1,0,0,./data/images/001012_female_Asian_18_mask2.jpg
002723,1,0,0,./data/images/001013_female_Asian_25_mask5.jpg
002724,1,0,0,./data/images/001013_female_Asian_25_mask3.jpg
002725,1,0,2,./data/images/001013_female_Asian_25_normal.jpg
002726,1,0,0,./data/images/001013_female_Asian_25_mask4.jpg
002727,1,0,1,./data/images/001013_female_Asian_25_incorrect_mask.jpg
002728,1,0,0,./data/images/001013_female_Asian_25_mask1.jpg
002729,1,0,0,./data/images/001013_female_Asian_25_mask2.jpg
002730,0,0,0,./data/images/001014_male_Asian_19_mask5.jpg
002731,0,0,0,./data/images/001014_male_Asian_19_mask3.jpg
002732,0,0,2,./data/images/001014_male_Asian_19_normal.jpg
002733,0,0,0,./data/images/001014_male_Asian_19_mask4.jpg
002734,0,0,1,./data/images/001014_male_Asian_19_incorrect_mask.jpg
002735,0,0,0,./data/images/001014_male_Asian_19_mask1.jpg
002736,0,0,0,./data/images/001014_male_Asian_19_mask2.jpg
002737,1,0,0,./data/images/001015_female_Asian_22_mask5.jpg
002738,1,0,0,./data/images/001015_female_Asian_22_mask3.jpg
002739,1,0,2,./data/images/001015_female_Asian_22_normal.jpg
002740,1,0,0,./data/images/001015_female_Asian_22_mask4.jpg
002741,1,0,1,./data/images/001015_female_Asian_22_incorrect_mask.jpg
002742,1,0,0,./data/images/001015_female_Asian_22_mask1.jpg
002743,1,0,0,./data/images/001015_female_Asian_22_mask2.jpg
002744,0,0,0,./data/images/001016_male_Asian_26_mask5.jpg
002745,0,0,0,./data/images/001016_male_Asian_26_mask3.jpg
002746,0,0,2,./data/images/001016_male_Asian_26_normal.jpg
002747,0,0,0,./data/images/001016_male_Asian_26_mask4.jpg
002748,0,0,1,./data/images/001016_male_Asian_26_incorrect_mask.jpg
002749,0,0,0,./data/images/001016_male_Asian_26_mask1.jpg
002750,0,0,0,./data/images/001016_male_Asian_26_mask2.jpg
002751,0,0,0,./data/images/001017_male_Asian_24_mask5.jpg
002752,0,0,0,./data/images/001017_male_Asian_24_mask3.jpg
002753,0,0,2,./data/images/001017_male_Asian_24_normal.jpg
002754,0,0,0,./data/images/001017_male_Asian_24_mask4.jpg
002755,0,0,1,./data/images/001017_male_Asian_24_incorrect_mask.jpg
002756,0,0,0,./data/images/001017_male_Asian_24_mask1.jpg
002757,0,0,0,./data/images/001017_male_Asian_24_mask2.jpg
002758,1,0,0,./data/images/001018_female_Asian_25_mask5.jpg
002759,1,0,0,./data/images/001018_female_Asian_25_mask3.jpg
002760,1,0,2,./data/images/001018_female_Asian_25_normal.jpg
002761,1,0,0,./data/images/001018_female_Asian_25_mask4.jpg
002762,1,0,1,./data/images/001018_female_Asian_25_incorrect_mask.jpg
002763,1,0,0,./data/images/001018_female_Asian_25_mask1.jpg
002764,1,0,0,./data/images/001018_female_Asian_25_mask2.jpg
002765,0,0,0,./data/images/001019_male_Asian_29_mask5.jpg
002766,0,0,0,./data/images/001019_male_Asian_29_mask3.jpg
002767,0,0,2,./data/images/001019_male_Asian_29_normal.jpg
002768,0,0,0,./data/images/001019_male_Asian_29_mask4.jpg
002769,0,0,1,./data/images/001019_male_Asian_29_incorrect_mask.jpg
002770,0,0,0,./data/images/001019_male_Asian_29_mask1.jpg
002771,0,0,0,./data/images/001019_male_Asian_29_mask2.jpg
002772,1,1,0,./data/images/001021_female_Asian_58_mask5.jpg
002773,1,1,0,./data/images/001021_female_Asian_58_mask3.jpg
002774,1,1,2,./data/images/001021_female_Asian_58_normal.jpg
002775,1,1,0,./data/images/001021_female_Asian_58_mask4.jpg
002776,1,1,1,./data/images/001021_female_Asian_58_incorrect_mask.jpg
002777,1,1,0,./data/images/001021_female_Asian_58_mask1.jpg
002778,1,1,0,./data/images/001021_female_Asian_58_mask2.jpg
002779,0,0,0,./data/images/001022_male_Asian_21_mask5.jpg
002780,0,0,0,./data/images/001022_male_Asian_21_mask3.jpg
002781,0,0,2,./data/images/001022_male_Asian_21_normal.jpg
002782,0,0,0,./data/images/001022_male_Asian_21_mask4.jpg
002783,0,0,1,./data/images/001022_male_Asian_21_incorrect_mask.jpg
002784,0,0,0,./data/images/001022_male_Asian_21_mask1.jpg
002785,0,0,0,./data/images/001022_male_Asian_21_mask2.jpg
002786,0,0,0,./data/images/001023_male_Asian_19_mask5.jpg
002787,0,0,0,./data/images/001023_male_Asian_19_mask3.jpg
002788,0,0,2,./data/images/001023_male_Asian_19_normal.jpg
002789,0,0,0,./data/images/001023_male_Asian_19_mask4.jpg
002790,0,0,1,./data/images/001023_male_Asian_19_incorrect_mask.jpg
002791,0,0,0,./data/images/001023_male_Asian_19_mask1.jpg
002792,0,0,0,./data/images/001023_male_Asian_19_mask2.jpg
002793,0,1,0,./data/images/001024_male_Asian_58_mask5.jpg
002794,0,1,0,./data/images/001024_male_Asian_58_mask3.jpg
002795,0,1,2,./data/images/001024_male_Asian_58_normal.jpg
002796,0,1,0,./data/images/001024_male_Asian_58_mask4.jpg
002797,0,1,1,./data/images/001024_male_Asian_58_incorrect_mask.jpg
002798,0,1,0,./data/images/001024_male_Asian_58_mask1.jpg
002799,0,1,0,./data/images/001024_male_Asian_58_mask2.jpg
002800,1,0,0,./data/images/001024-1_female_Asian_24_mask5.jpg
002801,1,0,0,./data/images/001024-1_female_Asian_24_mask3.jpg
002802,1,0,2,./data/images/001024-1_female_Asian_24_normal.jpg
002803,1,0,0,./data/images/001024-1_female_Asian_24_mask4.jpg
002804,1,0,1,./data/images/001024-1_female_Asian_24_incorrect_mask.jpg
002805,1,0,0,./data/images/001024-1_female_Asian_24_mask1.jpg
002806,1,0,0,./data/images/001024-1_female_Asian_24_mask2.jpg
002807,0,0,0,./data/images/001025_male_Asian_19_mask5.jpg
002808,0,0,0,./data/images/001025_male_Asian_19_mask3.jpg
002809,0,0,2,./data/images/001025_male_Asian_19_normal.jpg
002810,0,0,0,./data/images/001025_male_Asian_19_mask4.jpg
002811,0,0,1,./data/images/001025_male_Asian_19_incorrect_mask.jpg
002812,0,0,0,./data/images/001025_male_Asian_19_mask1.jpg
002813,0,0,0,./data/images/001025_male_Asian_19_mask2.jpg
002814,0,1,0,./data/images/001026_male_Asian_57_mask5.jpg
002815,0,1,0,./data/images/001026_male_Asian_57_mask3.jpg
002816,0,1,2,./data/images/001026_male_Asian_57_normal.jpg
002817,0,1,0,./data/images/001026_male_Asian_57_mask4.jpg
002818,0,1,1,./data/images/001026_male_Asian_57_incorrect_mask.jpg
002819,0,1,0,./data/images/001026_male_Asian_57_mask1.jpg
002820,0,1,0,./data/images/001026_male_Asian_57_mask2.jpg
002821,0,0,0,./data/images/001026-1_male_Asian_25_mask5.jpg
002822,0,0,0,./data/images/001026-1_male_Asian_25_mask3.jpg
002823,0,0,2,./data/images/001026-1_male_Asian_25_normal.jpg
002824,0,0,0,./data/images/001026-1_male_Asian_25_mask4.jpg
002825,0,0,1,./data/images/001026-1_male_Asian_25_incorrect_mask.jpg
002826,0,0,0,./data/images/001026-1_male_Asian_25_mask1.jpg
002827,0,0,0,./data/images/001026-1_male_Asian_25_mask2.jpg
002828,0,1,0,./data/images/001027_male_Asian_55_mask5.jpg
002829,0,1,0,./data/images/001027_male_Asian_55_mask3.jpg
002830,0,1,2,./data/images/001027_male_Asian_55_normal.jpg
002831,0,1,0,./data/images/001027_male_Asian_55_mask4.jpg
002832,0,1,1,./data/images/001027_male_Asian_55_incorrect_mask.jpg
002833,0,1,0,./data/images/001027_male_Asian_55_mask1.jpg
002834,0,1,0,./data/images/001027_male_Asian_55_mask2.jpg
002835,1,0,0,./data/images/001028_female_Asian_25_mask5.jpg
002836,1,0,0,./data/images/001028_female_Asian_25_mask3.jpg
002837,1,0,2,./data/images/001028_female_Asian_25_normal.jpg
002838,1,0,0,./data/images/001028_female_Asian_25_mask4.jpg
002839,1,0,1,./data/images/001028_female_Asian_25_incorrect_mask.jpg
002840,1,0,0,./data/images/001028_female_Asian_25_mask1.jpg
002841,1,0,0,./data/images/001028_female_Asian_25_mask2.jpg
002842,0,1,0,./data/images/001029_male_Asian_59_mask5.jpg
002843,0,1,0,./data/images/001029_male_Asian_59_mask3.jpg
002844,0,1,2,./data/images/001029_male_Asian_59_normal.jpg
002845,0,1,0,./data/images/001029_male_Asian_59_mask4.jpg
002846,0,1,1,./data/images/001029_male_Asian_59_incorrect_mask.jpg
002847,0,1,0,./data/images/001029_male_Asian_59_mask1.jpg
002848,0,1,0,./data/images/001029_male_Asian_59_mask2.jpg
002849,1,0,0,./data/images/001029-1_female_Asian_23_mask5.jpg
002850,1,0,0,./data/images/001029-1_female_Asian_23_mask3.jpg
002851,1,0,2,./data/images/001029-1_female_Asian_23_normal.jpg
002852,1,0,0,./data/images/001029-1_female_Asian_23_mask4.jpg
002853,1,0,1,./data/images/001029-1_female_Asian_23_incorrect_mask.jpg
002854,1,0,0,./data/images/001029-1_female_Asian_23_mask1.jpg
002855,1,0,0,./data/images/001029-1_female_Asian_23_mask2.jpg
002856,0,0,0,./data/images/001030_male_Asian_26_mask5.jpg
002857,0,0,0,./data/images/001030_male_Asian_26_mask3.jpg
002858,0,0,2,./data/images/001030_male_Asian_26_normal.jpg
002859,0,0,0,./data/images/001030_male_Asian_26_mask4.jpg
002860,0,0,1,./data/images/001030_male_Asian_26_incorrect_mask.jpg
002861,0,0,0,./data/images/001030_male_Asian_26_mask1.jpg
002862,0,0,0,./data/images/001030_male_Asian_26_mask2.jpg
002863,1,1,0,./data/images/001031_female_Asian_45_mask5.jpg
002864,1,1,0,./data/images/001031_female_Asian_45_mask3.jpg
002865,1,1,2,./data/images/001031_female_Asian_45_normal.jpg
002866,1,1,0,./data/images/001031_female_Asian_45_mask4.jpg
002867,1,1,1,./data/images/001031_female_Asian_45_incorrect_mask.jpg
002868,1,1,0,./data/images/001031_female_Asian_45_mask1.jpg
002869,1,1,0,./data/images/001031_female_Asian_45_mask2.jpg
002870,1,0,0,./data/images/001032_female_Asian_25_mask5.jpg
002871,1,0,0,./data/images/001032_female_Asian_25_mask3.jpg
002872,1,0,2,./data/images/001032_female_Asian_25_normal.jpg
002873,1,0,0,./data/images/001032_female_Asian_25_mask4.jpg
002874,1,0,1,./data/images/001032_female_Asian_25_incorrect_mask.jpg
002875,1,0,0,./data/images/001032_female_Asian_25_mask1.jpg
002876,1,0,0,./data/images/001032_female_Asian_25_mask2.jpg
002877,1,0,0,./data/images/001033_female_Asian_19_mask5.jpg
002878,1,0,0,./data/images/001033_female_Asian_19_mask3.jpg
002879,1,0,2,./data/images/001033_female_Asian_19_normal.jpg
002880,1,0,0,./data/images/001033_female_Asian_19_mask4.jpg
002881,1,0,1,./data/images/001033_female_Asian_19_incorrect_mask.jpg
002882,1,0,0,./data/images/001033_female_Asian_19_mask1.jpg
002883,1,0,0,./data/images/001033_female_Asian_19_mask2.jpg
002884,0,0,0,./data/images/001034_male_Asian_27_mask5.jpg
002885,0,0,0,./data/images/001034_male_Asian_27_mask3.jpg
002886,0,0,2,./data/images/001034_male_Asian_27_normal.jpg
002887,0,0,0,./data/images/001034_male_Asian_27_mask4.jpg
002888,0,0,1,./data/images/001034_male_Asian_27_incorrect_mask.jpg
002889,0,0,0,./data/images/001034_male_Asian_27_mask1.jpg
002890,0,0,0,./data/images/001034_male_Asian_27_mask2.jpg
002891,1,0,0,./data/images/001035_female_Asian_25_mask5.jpg
002892,1,0,0,./data/images/001035_female_Asian_25_mask3.jpg
002893,1,0,2,./data/images/001035_female_Asian_25_normal.jpg
002894,1,0,0,./data/images/001035_female_Asian_25_mask4.jpg
002895,1,0,1,./data/images/001035_female_Asian_25_incorrect_mask.jpg
002896,1,0,0,./data/images/001035_female_Asian_25_mask1.jpg
002897,1,0,0,./data/images/001035_female_Asian_25_mask2.jpg
002898,1,0,0,./data/images/001036_female_Asian_25_mask5.jpg
002899,1,0,0,./data/images/001036_female_Asian_25_mask3.jpg
002900,1,0,2,./data/images/001036_female_Asian_25_normal.jpg
002901,1,0,0,./data/images/001036_female_Asian_25_mask4.jpg
002902,1,0,1,./data/images/001036_female_Asian_25_incorrect_mask.jpg
002903,1,0,0,./data/images/001036_female_Asian_25_mask1.jpg
002904,1,0,0,./data/images/001036_female_Asian_25_mask2.jpg
002905,0,0,0,./data/images/001037_male_Asian_18_mask5.jpg
002906,0,0,0,./data/images/001037_male_Asian_18_mask3.jpg
002907,0,0,2,./data/images/001037_male_Asian_18_normal.jpg
002908,0,0,0,./data/images/001037_male_Asian_18_mask4.jpg
002909,0,0,1,./data/images/001037_male_Asian_18_incorrect_mask.jpg
002910,0,0,0,./data/images/001037_male_Asian_18_mask1.jpg
002911,0,0,0,./data/images/001037_male_Asian_18_mask2.jpg
002912,0,2,0,./data/images/001038_male_Asian_60_mask5.jpg
002913,0,2,0,./data/images/001038_male_Asian_60_mask3.jpg
002914,0,2,2,./data/images/001038_male_Asian_60_normal.jpg
002915,0,2,0,./data/images/001038_male_Asian_60_mask4.jpg
002916,0,2,1,./data/images/001038_male_Asian_60_incorrect_mask.jpg
002917,0,2,0,./data/images/001038_male_Asian_60_mask1.jpg
002918,0,2,0,./data/images/001038_male_Asian_60_mask2.jpg
002919,0,0,0,./data/images/001038-1_male_Asian_20_mask5.jpg
002920,0,0,0,./data/images/001038-1_male_Asian_20_mask3.jpg
002921,0,0,2,./data/images/001038-1_male_Asian_20_normal.jpg
002922,0,0,0,./data/images/001038-1_male_Asian_20_mask4.jpg
002923,0,0,1,./data/images/001038-1_male_Asian_20_incorrect_mask.jpg
002924,0,0,0,./data/images/001038-1_male_Asian_20_mask1.jpg
002925,0,0,0,./data/images/001038-1_male_Asian_20_mask2.jpg
002926,1,0,0,./data/images/001039_female_Asian_25_mask5.jpg
002927,1,0,0,./data/images/001039_female_Asian_25_mask3.jpg
002928,1,0,2,./data/images/001039_female_Asian_25_normal.jpg
002929,1,0,0,./data/images/001039_female_Asian_25_mask4.jpg
002930,1,0,1,./data/images/001039_female_Asian_25_incorrect_mask.jpg
002931,1,0,0,./data/images/001039_female_Asian_25_mask1.jpg
002932,1,0,0,./data/images/001039_female_Asian_25_mask2.jpg
002933,0,1,0,./data/images/001040_male_Asian_30_mask5.jpg
002934,0,1,0,./data/images/001040_male_Asian_30_mask3.jpg
002935,0,1,2,./data/images/001040_male_Asian_30_normal.jpg
002936,0,1,0,./data/images/001040_male_Asian_30_mask4.jpg
002937,0,1,1,./data/images/001040_male_Asian_30_incorrect_mask.jpg
002938,0,1,0,./data/images/001040_male_Asian_30_mask1.jpg
002939,0,1,0,./data/images/001040_male_Asian_30_mask2.jpg
002940,1,0,0,./data/images/001041_female_Asian_25_mask5.jpg
002941,1,0,0,./data/images/001041_female_Asian_25_mask3.jpg
002942,1,0,2,./data/images/001041_female_Asian_25_normal.jpg
002943,1,0,0,./data/images/001041_female_Asian_25_mask4.jpg
002944,1,0,1,./data/images/001041_female_Asian_25_incorrect_mask.jpg
002945,1,0,0,./data/images/001041_female_Asian_25_mask1.jpg
002946,1,0,0,./data/images/001041_female_Asian_25_mask2.jpg
002947,0,0,0,./data/images/001042_male_Asian_19_mask5.jpg
002948,0,0,0,./data/images/001042_male_Asian_19_mask3.jpg
002949,0,0,2,./data/images/001042_male_Asian_19_normal.jpg
002950,0,0,0,./data/images/001042_male_Asian_19_mask4.jpg
002951,0,0,1,./data/images/001042_male_Asian_19_incorrect_mask.jpg
002952,0,0,0,./data/images/001042_male_Asian_19_mask1.jpg
002953,0,0,0,./data/images/001042_male_Asian_19_mask2.jpg
002954,0,2,0,./data/images/001043_male_Asian_60_mask5.jpg
002955,0,2,0,./data/images/001043_male_Asian_60_mask3.jpg
002956,0,2,2,./data/images/001043_male_Asian_60_normal.jpg
002957,0,2,0,./data/images/001043_male_Asian_60_mask4.jpg
002958,0,2,1,./data/images/001043_male_Asian_60_incorrect_mask.jpg
002959,0,2,0,./data/images/001043_male_Asian_60_mask1.jpg
002960,0,2,0,./data/images/001043_male_Asian_60_mask2.jpg
002961,0,0,0,./data/images/001043-1_male_Asian_23_mask5.jpg
002962,0,0,0,./data/images/001043-1_male_Asian_23_mask3.jpg
002963,0,0,2,./data/images/001043-1_male_Asian_23_normal.jpg
002964,0,0,0,./data/images/001043-1_male_Asian_23_mask4.jpg
002965,0,0,1,./data/images/001043-1_male_Asian_23_incorrect_mask.jpg
002966,0,0,0,./data/images/001043-1_male_Asian_23_mask1.jpg
002967,0,0,0,./data/images/001043-1_male_Asian_23_mask2.jpg
002968,1,0,0,./data/images/001044_female_Asian_25_mask5.jpg
002969,1,0,0,./data/images/001044_female_Asian_25_mask3.jpg
002970,1,0,2,./data/images/001044_female_Asian_25_normal.jpg
002971,1,0,0,./data/images/001044_female_Asian_25_mask4.jpg
002972,1,0,1,./data/images/001044_female_Asian_25_incorrect_mask.jpg
002973,1,0,0,./data/images/001044_female_Asian_25_mask1.jpg
002974,1,0,0,./data/images/001044_female_Asian_25_mask2.jpg
002975,0,0,0,./data/images/001045_male_Asian_19_mask5.jpg
002976,0,0,0,./data/images/001045_male_Asian_19_mask3.jpg
002977,0,0,2,./data/images/001045_male_Asian_19_normal.jpg
002978,0,0,0,./data/images/001045_male_Asian_19_mask4.jpg
002979,0,0,1,./data/images/001045_male_Asian_19_incorrect_mask.jpg
002980,0,0,0,./data/images/001045_male_Asian_19_mask1.jpg
002981,0,0,0,./data/images/001045_male_Asian_19_mask2.jpg
002982,1,0,0,./data/images/001046_female_Asian_25_mask5.jpg
002983,1,0,0,./data/images/001046_female_Asian_25_mask3.jpg
002984,1,0,2,./data/images/001046_female_Asian_25_normal.jpg
002985,1,0,0,./data/images/001046_female_Asian_25_mask4.jpg
002986,1,0,1,./data/images/001046_female_Asian_25_incorrect_mask.jpg
002987,1,0,0,./data/images/001046_female_Asian_25_mask1.jpg
002988,1,0,0,./data/images/001046_female_Asian_25_mask2.jpg
002989,0,2,0,./data/images/001047_male_Asian_60_mask5.jpg
002990,0,2,0,./data/images/001047_male_Asian_60_mask3.jpg
002991,0,2,2,./data/images/001047_male_Asian_60_normal.jpg
002992,0,2,0,./data/images/001047_male_Asian_60_mask4.jpg
002993,0,2,1,./data/images/001047_male_Asian_60_incorrect_mask.jpg
002994,0,2,0,./data/images/001047_male_Asian_60_mask1.jpg
002995,0,2,0,./data/images/001047_male_Asian_60_mask2.jpg
002996,0,0,0,./data/images/001047-1_male_Asian_20_mask5.jpg
002997,0,0,0,./data/images/001047-1_male_Asian_20_mask3.jpg
002998,0,0,2,./data/images/001047-1_male_Asian_20_normal.jpg
002999,0,0,0,./data/images/001047-1_male_Asian_20_mask4.jpg
003000,0,0,1,./data/images/001047-1_male_Asian_20_incorrect_mask.jpg
003001,0,0,0,./data/images/001047-1_male_Asian_20_mask1.jpg
003002,0,0,0,./data/images/001047-1_male_Asian_20_mask2.jpg
003003,1,1,0,./data/images/001048_female_Asian_59_mask5.jpg
003004,1,1,0,./data/images/001048_female_Asian_59_mask3.jpg
003005,1,1,2,./data/images/001048_female_Asian_59_normal.jpg
003006,1,1,0,./data/images/001048_female_Asian_59_mask4.jpg
003007,1,1,1,./data/images/001048_female_Asian_59_incorrect_mask.jpg
003008,1,1,0,./data/images/001048_female_Asian_59_mask1.jpg
003009,1,1,0,./data/images/001048_female_Asian_59_mask2.jpg
003010,1,1,0,./data/images/001049_female_Asian_55_mask5.jpg
003011,1,1,0,./data/images/001049_female_Asian_55_mask3.jpg
003012,1,1,2,./data/images/001049_female_Asian_55_normal.jpg
003013,1,1,0,./data/images/001049_female_Asian_55_mask4.jpg
003014,1,1,1,./data/images/001049_female_Asian_55_incorrect_mask.jpg
003015,1,1,0,./data/images/001049_female_Asian_55_mask1.jpg
003016,1,1,0,./data/images/001049_female_Asian_55_mask2.jpg
003017,0,0,0,./data/images/001050_male_Asian_19_mask5.jpg
003018,0,0,0,./data/images/001050_male_Asian_19_mask3.jpg
003019,0,0,2,./data/images/001050_male_Asian_19_normal.jpg
003020,0,0,0,./data/images/001050_male_Asian_19_mask4.jpg
003021,0,0,1,./data/images/001050_male_Asian_19_incorrect_mask.jpg
003022,0,0,0,./data/images/001050_male_Asian_19_mask1.jpg
003023,0,0,0,./data/images/001050_male_Asian_19_mask2.jpg
003024,1,0,0,./data/images/001051_female_Asian_25_mask5.jpg
003025,1,0,0,./data/images/001051_female_Asian_25_mask3.jpg
003026,1,0,2,./data/images/001051_female_Asian_25_normal.jpg
003027,1,0,0,./data/images/001051_female_Asian_25_mask4.jpg
003028,1,0,1,./data/images/001051_female_Asian_25_incorrect_mask.jpg
003029,1,0,0,./data/images/001051_female_Asian_25_mask1.jpg
003030,1,0,0,./data/images/001051_female_Asian_25_mask2.jpg
003031,0,0,0,./data/images/001053_male_Asian_26_mask5.jpg
003032,0,0,0,./data/images/001053_male_Asian_26_mask3.jpg
003033,0,0,2,./data/images/001053_male_Asian_26_normal.jpg
003034,0,0,0,./data/images/001053_male_Asian_26_mask4.jpg
003035,0,0,1,./data/images/001053_male_Asian_26_incorrect_mask.jpg
003036,0,0,0,./data/images/001053_male_Asian_26_mask1.jpg
003037,0,0,0,./data/images/001053_male_Asian_26_mask2.jpg
003038,1,0,0,./data/images/001054_female_Asian_24_mask5.jpg
003039,1,0,0,./data/images/001054_female_Asian_24_mask3.jpg
003040,1,0,2,./data/images/001054_female_Asian_24_normal.jpg
003041,1,0,0,./data/images/001054_female_Asian_24_mask4.jpg
003042,1,0,1,./data/images/001054_female_Asian_24_incorrect_mask.jpg
003043,1,0,0,./data/images/001054_female_Asian_24_mask1.jpg
003044,1,0,0,./data/images/001054_female_Asian_24_mask2.jpg
003045,1,0,0,./data/images/001055_female_Asian_25_mask5.jpg
003046,1,0,0,./data/images/001055_female_Asian_25_mask3.jpg
003047,1,0,2,./data/images/001055_female_Asian_25_normal.jpg
003048,1,0,0,./data/images/001055_female_Asian_25_mask4.jpg
003049,1,0,1,./data/images/001055_female_Asian_25_incorrect_mask.jpg
003050,1,0,0,./data/images/001055_female_Asian_25_mask1.jpg
003051,1,0,0,./data/images/001055_female_Asian_25_mask2.jpg
003052,1,0,0,./data/images/001056_female_Asian_25_mask5.jpg
003053,1,0,0,./data/images/001056_female_Asian_25_mask3.jpg
003054,1,0,2,./data/images/001056_female_Asian_25_normal.jpg
003055,1,0,0,./data/images/001056_female_Asian_25_mask4.jpg
003056,1,0,1,./data/images/001056_female_Asian_25_incorrect_mask.jpg
003057,1,0,0,./data/images/001056_female_Asian_25_mask1.jpg
003058,1,0,0,./data/images/001056_female_Asian_25_mask2.jpg
003059,1,0,0,./data/images/001057_female_Asian_25_mask5.jpg
003060,1,0,0,./data/images/001057_female_Asian_25_mask3.jpg
003061,1,0,2,./data/images/001057_female_Asian_25_normal.jpg
003062,1,0,0,./data/images/001057_female_Asian_25_mask4.jpg
003063,1,0,1,./data/images/001057_female_Asian_25_incorrect_mask.jpg
003064,1,0,0,./data/images/001057_female_Asian_25_mask1.jpg
003065,1,0,0,./data/images/001057_female_Asian_25_mask2.jpg
003066,1,0,0,./data/images/001058_female_Asian_28_mask5.jpg
003067,1,0,0,./data/images/001058_female_Asian_28_mask3.jpg
003068,1,0,2,./data/images/001058_female_Asian_28_normal.jpg
003069,1,0,0,./data/images/001058_female_Asian_28_mask4.jpg
003070,1,0,1,./data/images/001058_female_Asian_28_incorrect_mask.jpg
003071,1,0,0,./data/images/001058_female_Asian_28_mask1.jpg
003072,1,0,0,./data/images/001058_female_Asian_28_mask2.jpg
003073,1,0,0,./data/images/001059_female_Asian_25_mask5.jpg
003074,1,0,0,./data/images/001059_female_Asian_25_mask3.jpg
003075,1,0,2,./data/images/001059_female_Asian_25_normal.jpg
003076,1,0,0,./data/images/001059_female_Asian_25_mask4.jpg
003077,1,0,1,./data/images/001059_female_Asian_25_incorrect_mask.jpg
003078,1,0,0,./data/images/001059_female_Asian_25_mask1.jpg
003079,1,0,0,./data/images/001059_female_Asian_25_mask2.jpg
003080,1,0,0,./data/images/001060_female_Asian_25_mask5.jpg
003081,1,0,0,./data/images/001060_female_Asian_25_mask3.jpg
003082,1,0,2,./data/images/001060_female_Asian_25_normal.jpg
003083,1,0,0,./data/images/001060_female_Asian_25_mask4.jpg
003084,1,0,1,./data/images/001060_female_Asian_25_incorrect_mask.jpg
003085,1,0,0,./data/images/001060_female_Asian_25_mask1.jpg
003086,1,0,0,./data/images/001060_female_Asian_25_mask2.jpg
003087,0,0,0,./data/images/001061_male_Asian_25_mask5.jpg
003088,0,0,0,./data/images/001061_male_Asian_25_mask3.jpg
003089,0,0,2,./data/images/001061_male_Asian_25_normal.jpg
003090,0,0,0,./data/images/001061_male_Asian_25_mask4.jpg
003091,0,0,1,./data/images/001061_male_Asian_25_incorrect_mask.jpg
003092,0,0,0,./data/images/001061_male_Asian_25_mask1.jpg
003093,0,0,0,./data/images/001061_male_Asian_25_mask2.jpg
003094,1,0,0,./data/images/001062_female_Asian_25_mask5.jpg
003095,1,0,0,./data/images/001062_female_Asian_25_mask3.jpg
003096,1,0,2,./data/images/001062_female_Asian_25_normal.jpg
003097,1,0,0,./data/images/001062_female_Asian_25_mask4.jpg
003098,1,0,1,./data/images/001062_female_Asian_25_incorrect_mask.jpg
003099,1,0,0,./data/images/001062_female_Asian_25_mask1.jpg
003100,1,0,0,./data/images/001062_female_Asian_25_mask2.jpg
003101,1,2,0,./data/images/001063_female_Asian_60_mask5.jpg
003102,1,2,0,./data/images/001063_female_Asian_60_mask3.jpg
003103,1,2,2,./data/images/001063_female_Asian_60_normal.jpg
003104,1,2,0,./data/images/001063_female_Asian_60_mask4.jpg
003105,1,2,1,./data/images/001063_female_Asian_60_incorrect_mask.jpg
003106,1,2,0,./data/images/001063_female_Asian_60_mask1.jpg
003107,1,2,0,./data/images/001063_female_Asian_60_mask2.jpg
003108,1,1,0,./data/images/001064_female_Asian_44_mask5.jpg
003109,1,1,0,./data/images/001064_female_Asian_44_mask3.jpg
003110,1,1,2,./data/images/001064_female_Asian_44_normal.jpg
003111,1,1,0,./data/images/001064_female_Asian_44_mask4.jpg
003112,1,1,1,./data/images/001064_female_Asian_44_incorrect_mask.jpg
003113,1,1,0,./data/images/001064_female_Asian_44_mask1.jpg
003114,1,1,0,./data/images/001064_female_Asian_44_mask2.jpg
003115,0,0,0,./data/images/001065_male_Asian_26_mask5.jpg
003116,0,0,0,./data/images/001065_male_Asian_26_mask3.jpg
003117,0,0,2,./data/images/001065_male_Asian_26_normal.jpg
003118,0,0,0,./data/images/001065_male_Asian_26_mask4.jpg
003119,0,0,1,./data/images/001065_male_Asian_26_incorrect_mask.jpg
003120,0,0,0,./data/images/001065_male_Asian_26_mask1.jpg
003121,0,0,0,./data/images/001065_male_Asian_26_mask2.jpg
003122,1,0,0,./data/images/001066_female_Asian_25_mask5.jpg
003123,1,0,0,./data/images/001066_female_Asian_25_mask3.jpg
003124,1,0,2,./data/images/001066_female_Asian_25_normal.jpg
003125,1,0,0,./data/images/001066_female_Asian_25_mask4.jpg
003126,1,0,1,./data/images/001066_female_Asian_25_incorrect_mask.jpg
003127,1,0,0,./data/images/001066_female_Asian_25_mask1.jpg
003128,1,0,0,./data/images/001066_female_Asian_25_mask2.jpg
003129,0,0,0,./data/images/001067_male_Asian_24_mask5.jpg
003130,0,0,0,./data/images/001067_male_Asian_24_mask3.jpg
003131,0,0,2,./data/images/001067_male_Asian_24_normal.jpg
003132,0,0,0,./data/images/001067_male_Asian_24_mask4.jpg
003133,0,0,1,./data/images/001067_male_Asian_24_incorrect_mask.jpg
003134,0,0,0,./data/images/001067_male_Asian_24_mask1.jpg
003135,0,0,0,./data/images/001067_male_Asian_24_mask2.jpg
